GeneID,SRX3270441,SRX3270442,SRX3270443,SRR7947406,SRR7947407,SRR7947408
AL356961.1,1,0,0,0,0,0
LINC01225,0,0,1,1,4,0
AC009108.2,0,0,0,0,0,0
LINC00562,25,11,19,15,7,10
WBP11P1,1,0,0,1,1,0
AL360014.1,0,0,0,0,0,0
AC022336.2,0,0,0,0,0,0
AC090518.1,0,0,0,0,0,0
AC026462.2,0,0,0,0,0,0
Z92544.1,0,0,0,4,13,6
AC092119.1,0,0,0,0,0,0
AC068700.1,119,82,135,86,45,81
AC100756.1,0,0,0,0,0,0
AL513534.1,497,257,443,308,56,162
AP002761.4,9,4,13,25,26,5
AC133485.2,0,0,0,0,0,0
AC120498.3,0,0,0,31,41,21
AC110079.1,287,102,182,431,791,674
AC109446.1,0,0,0,0,0,0
AC009852.1,0,0,0,0,0,0
AC012414.5,10,5,14,16,16,5
AC040169.2,0,0,0,0,0,0
RP11-420N3.2,0,0,0,1,0,0
AL353746.1,161,146,287,6,10,11
AC025279.2,0,0,0,0,0,0
AC138869.1,0,0,0,0,0,0
AL096828.2,0,0,0,0,0,1
AC092127.1,0,1,6,11,12,4
AL023284.4,4,2,3,18,19,10
AC138869.2,0,0,0,0,0,0
LINC02182,1,0,3,6,0,0
Z97205.2,0,1,1,0,0,0
LINC02367,19,24,16,6,6,0
AL031709.1,1,0,1,0,0,0
AC008060.4,1,0,1,4,52,117
AGGF1P9,0,0,0,0,0,0
SCX,0,0,1,55,22,35
AC099518.1,2,0,2,0,2,0
AC074051.2,0,0,0,0,0,0
LINC01917,0,0,0,0,0,0
AC093525.3,0,0,0,0,0,0
AC018552.1,0,0,0,0,0,0
LMF1-AS1,0,0,0,1,0,0
LINC01544,0,0,0,0,0,0
AC020978.2,0,0,0,0,0,0
ATP2A1-AS1,25,11,20,237,320,208
AC127455.1,0,0,0,0,0,0
AC138749.2,0,0,0,0,0,0
AC011904.1,0,0,0,0,0,0
AC009065.3,1,0,0,0,0,0
LCMT1-AS1,5,2,1,11,3,9
LINC02134,3,0,1,0,0,0
GEMIN8P2,0,0,0,0,0,0
TPRKBP2,0,0,1,0,0,0
AL355607.2,0,0,0,0,0,0
NBAT1,4,2,11,16,2,11
C16orf95,5,7,12,43,80,61
AC027458.1,0,0,0,0,0,0
KCNJ18,0,0,0,0,0,0
FTLP14,0,0,0,0,0,0
AL365181.1,0,0,2,0,0,0
AL133355.1,138,57,104,83,118,60
AL049796.1,19,6,16,73,60,48
AC018557.1,5,6,8,1,1,1
AC126696.2,0,0,0,8,7,0
AC018552.2,0,0,0,0,0,0
LINC01290,0,0,0,0,0,0
C15orf59-AS1,7,10,17,145,59,64
AC023794.7,2,1,0,5,21,17
PPIAP49,0,0,0,0,0,0
AC074050.1,0,0,0,0,0,0
AC068987.3,1,0,0,0,0,0
AL353719.1,0,0,2,19,4,9
AC104794.3,0,0,0,1,0,0
LINC01584,0,0,0,0,0,0
AC007333.1,0,0,0,0,0,0
AC009145.1,0,0,0,0,0,0
C2orf69P4,0,0,0,0,0,0
AC008870.1,0,0,0,0,0,0
AC015720.1,0,0,0,0,0,0
AC131902.2,42,8,16,1,0,1
AC116348.1,4,2,7,38,33,8
AC007216.1,0,0,0,0,0,0
MYL12BP1,6,3,2,12,5,4
CISTR,3,1,1,0,0,5
AC011773.4,21,1,13,5,0,4
AC002310.3,1,0,0,0,2,0
AC009148.1,18,6,19,36,15,17
AC009041.1,0,0,0,0,0,0
AC141846.1,0,0,0,0,0,0
AC126696.3,0,0,0,0,0,4
AC010336.2,0,0,0,0,1,2
AC010551.1,0,0,0,0,0,0
AC096644.4,0,0,0,0,1,3
AC133919.1,0,0,0,0,0,0
AL590787.1,9,2,5,50,29,18
AC004381.1,3,2,2,0,0,0
AC009145.2,0,0,0,0,0,0
AC009086.1,0,0,0,0,0,0
AC034229.2,1,0,0,0,0,0
AC133548.1,0,0,0,0,0,0
AC009093.2,1,0,3,3,2,4
BMS1P8,2,1,3,1,1,2
AC096734.2,0,0,0,3,0,0
AC010547.3,0,0,0,0,0,0
CTD-2576F9.1,0,0,0,0,0,0
AC106785.1,0,0,0,0,0,0
CYP3A52P,0,0,0,0,0,0
AC140658.2,0,0,0,0,0,0
AC109347.1,85,30,86,105,31,10
FAM157C,41,62,5,1,10,0
AC010551.2,0,0,0,0,0,0
AL031598.1,0,0,2,7,0,0
AC100827.3,0,0,0,0,0,0
AL035071.2,0,0,0,0,0,0
AC012184.2,1,1,1,5,0,2
ABHD17AP8,0,0,0,0,0,0
AL031722.1,0,0,0,0,0,0
AL499627.1,0,0,0,0,0,0
AC026771.1,0,0,0,0,0,0
AL035425.2,18,9,8,0,0,0
MT1L,0,0,0,4,0,0
AC136618.1,0,0,0,0,0,0
PWRN2,0,0,0,0,0,0
AC023043.1,1,0,0,2,2,0
AC092681.2,0,0,0,0,0,0
AC018557.2,0,0,0,0,0,0
AC132872.1,134,67,106,314,182,108
AL161912.2,0,0,0,0,0,0
ERVK13-1,958,424,782,802,519,615
AC127459.1,0,0,0,0,0,0
AC074050.2,0,0,0,0,0,0
AC090398.1,0,0,0,0,0,0
AC133550.1,0,0,1,0,1,1
BNIP3P5,1,0,0,1,0,0
AC069224.1,50,23,61,117,57,53
AC007493.1,0,0,0,0,0,0
AL360157.1,0,0,0,0,0,0
AC133485.3,0,0,0,0,0,0
EIF5A2P1,0,0,1,1,2,0
AC126773.2,11,8,14,0,1,0
AC110597.1,58,8,38,0,13,0
AC024270.3,0,0,0,0,0,0
AC009035.1,0,0,0,0,0,0
AC011374.1,3,1,0,0,0,1
TPST2P1,0,0,0,0,0,0
AP000223.1,10,5,13,24,26,13
AC142381.2,0,0,0,5,0,0
AL359851.1,0,2,1,2,1,0
AC064799.2,0,0,0,0,0,0
AC027702.1,1,0,1,17,12,6
STAM-AS1,67,17,96,96,32,24
AC023824.2,0,0,0,0,0,0
AC130456.3,0,0,0,0,0,0
AC009097.2,0,0,0,7,0,0
AC099313.1,0,0,0,0,0,0
OR4C49P,0,0,0,0,0,0
DUX4,0,0,0,0,0,0
AC012531.1,0,0,0,1,0,1
FRG2IP,0,0,0,0,0,0
AC011467.1,0,0,0,0,0,0
AC092125.1,0,0,0,0,0,0
AC131391.1,0,0,0,0,0,0
HMGN2P40,0,0,0,6,3,0
AC133539.1,0,0,0,0,0,0
AL590004.4,2,2,4,1,2,0
AC027688.1,0,0,0,0,1,0
AC024270.4,2,0,2,2,0,0
AC142086.3,0,0,0,0,0,0
AC106785.2,0,0,0,0,0,0
AC009097.3,1,0,0,0,0,0
Z98885.2,1,0,1,3,7,4
RP11-491F9.1,9,6,16,134,94,52
RPL23AP97,2,0,0,0,4,2
AC007728.1,0,0,0,1,0,0
AC138028.5,0,0,0,0,0,0
AC025917.1,0,0,0,0,0,0
AC068870.1,4,3,4,1,0,0
AC027688.2,0,0,0,0,0,0
AC092140.1,0,0,0,0,0,0
AC073476.2,0,0,0,0,0,0
AC018943.1,0,0,0,0,0,0
AC026471.2,6,3,4,30,13,1
AC136944.1,0,0,0,0,0,0
AC142381.3,2,0,1,7,10,10
BGLT3,0,0,0,0,0,0
SNAI3-AS1,39,25,42,18,40,51
RBM22P12,0,0,0,0,0,0
AC010207.1,33,32,22,80,65,37
AC012508.2,1,1,2,14,11,12
AC092338.1,0,0,0,0,0,0
AC025678.1,0,0,0,0,0,0
AP003115.1,0,1,0,0,2,0
AC114811.2,30,16,38,91,37,33
AC139426.2,0,0,0,0,0,0
AC092718.3,13,6,7,10,1,1
HERC2P5,3,0,3,0,1,0
AL359715.2,165,94,115,29,39,38
AL031705.1,0,7,0,4,5,2
AC127537.1,1,0,4,3,2,3
AC020658.3,3,4,0,5,4,1
AC133485.4,0,0,0,0,0,0
AC010542.1,0,0,0,0,0,0
AF213884.3,0,0,0,0,1,0
AC237221.1,0,0,0,0,0,0
AC107871.2,2,0,1,7,2,1
AC138305.1,2,1,0,2,1,0
AC009113.2,0,0,0,0,0,0
AC113208.2,0,0,0,0,0,2
AC116903.2,1,0,1,28,27,25
AC138915.1,0,0,0,0,0,0
AC004158.1,0,0,0,0,0,0
AC093536.1,0,0,1,0,0,0
AL096870.2,30,25,28,71,50,31
AC134508.1,0,0,0,0,0,0
AC010536.2,0,0,0,1,0,0
AC100827.4,2,3,6,5,3,6
AL034376.2,0,0,0,0,0,0
AC026826.3,0,0,0,0,0,0
AC109446.2,0,0,0,0,0,0
LINC01541,1,0,1,0,0,0
AL445531.1,0,0,1,0,3,2
AC093249.3,0,0,0,0,0,0
AP007216.2,0,0,0,0,0,0
AGGF1P5,0,0,0,0,0,0
AC130456.4,0,0,0,0,0,0
RN7SKP176,0,0,0,0,0,0
AL591643.1,0,0,0,0,0,0
AC027104.1,0,0,0,0,0,0
AC008669.1,120,69,127,173,83,72
RP11-44L9.2,0,0,0,0,0,0
AC026470.1,0,0,0,0,0,0
HNRNPA3P11,0,0,0,0,0,0
CYCSP39,0,0,0,0,0,0
ANKRD20A1,22,5,12,31,37,11
AC026150.1,1,0,1,0,2,0
AC009145.3,0,0,0,0,0,0
AC022164.1,11,7,0,2,0,0
AL591848.3,13,13,27,82,106,114
AC025284.1,13,11,11,0,0,0
AL031713.1,0,0,0,1,0,0
LINC00543,0,0,0,0,0,0
AC022166.1,0,0,0,0,0,0
AL118516.1,42,27,34,275,116,98
AC120498.4,0,0,0,0,0,0
AL121839.2,0,0,0,3,1,0
AC133552.1,1,1,2,1,0,0
AC093536.2,0,0,0,0,0,0
AC009133.3,0,0,0,0,0,0
LINC01243,0,0,0,0,0,0
AF067845.1,3,0,0,0,0,0
VN1R67P,0,0,0,0,0,0
AC007598.1,0,0,0,0,0,0
VN1R69P,0,0,0,0,0,0
AC005307.1,7,5,7,0,0,0
KLF8P1,0,0,0,0,0,0
SLC7A5P1,0,0,0,17,12,8
AC009690.1,9,3,16,85,66,61
KRT8P22,0,0,0,0,0,0
AC046158.1,0,0,0,0,0,0
TLE7,0,0,0,0,0,0
AC139256.1,2,1,3,5,3,3
LINC01227,1,0,0,0,0,0
LINC00554,0,0,0,0,2,2
AC010760.1,0,0,0,0,0,0
AC026471.3,0,0,0,1,2,0
AC099482.1,0,0,0,0,0,0
AC009962.1,19,6,19,13,4,6
AC007823.1,14,5,16,11,5,2
AC007494.2,0,0,0,2,0,0
KIF18BP1,0,0,0,0,0,0
AC022968.1,8,4,9,5,3,1
AC092720.1,9,0,3,21,29,23
AC008870.2,39,19,33,24,42,37
AC010542.2,0,0,0,0,1,0
AC131649.1,0,0,0,0,0,0
AC093520.1,0,0,0,0,0,0
AP001120.1,0,0,0,0,0,0
PWRN3,16,8,10,1,25,3
AC106754.1,0,0,0,0,0,0
ACSM5P1,0,0,0,0,0,0
AC106799.3,0,0,0,2,5,35
AC007224.1,0,0,0,0,0,0
CES1P2,0,0,1,0,0,0
RP11-226L15.5,338,138,244,177,97,93
RP11-491F9.5,8,0,9,22,5,6
AL138918.1,0,0,0,0,0,0
AC012321.1,0,0,0,0,0,0
AC055855.1,1,0,0,6,2,2
AC021087.3,21,15,29,16,8,5
AC104758.3,14,7,11,0,4,1
AC061975.1,5,1,3,30,45,8
AC009065.4,1,1,6,82,30,35
AP001180.1,0,0,0,0,0,0
AC087463.1,0,0,0,0,0,0
ARHGAP23P1,3,2,0,7,24,13
AC007225.1,1,0,0,2,0,2
AC026150.2,0,0,0,2,1,2
CASC17,0,0,2,0,0,0
AC108099.1,0,0,0,0,0,0
AC009063.2,0,0,0,0,0,0
AC092338.2,0,0,1,0,2,0
LINC02280,0,2,0,0,0,0
AC003102.1,65,43,42,290,128,154
AC093519.1,0,0,0,0,0,0
AC145285.3,1,1,0,0,0,0
AC106734.1,0,0,0,0,0,0
AC099314.1,0,0,0,0,0,0
KRT8P50,2,0,1,0,1,0
SERTM2,643,296,720,0,0,16
Z84723.1,0,0,0,2,0,1
LINC01963,1615,779,1267,1835,139,679
AC092803.2,32,21,34,83,128,107
AL163051.1,17,9,19,111,45,55
AC009041.2,62,69,132,95,148,90
AP003096.1,0,0,0,2,8,0
VPS35P1,3,0,2,0,0,0
AL135818.2,0,0,2,3,1,0
OR4C45,0,0,0,0,0,0
RARRES2P7,0,0,0,0,0,0
AC073657.1,0,0,0,0,0,0
PPIAP47,0,1,2,2,2,1
AC027279.1,2,1,2,10,3,1
AC074051.3,0,0,0,0,0,0
UNGP1,0,0,0,0,4,0
AC004656.1,625,354,505,608,621,516
AC026461.3,0,0,0,0,0,0
AC138869.3,0,0,0,0,0,0
HMGB3P32,0,0,0,0,2,0
AL135744.1,0,2,3,16,3,9
AC125793.1,0,0,0,0,0,0
AC009055.2,0,0,0,0,0,0
AC007223.1,0,0,0,0,0,0
AC245033.1,0,0,0,1,1,0
RP11-434B12.1,92,53,121,16,17,11
AC022893.2,248,110,234,1271,702,740
LINC01964,8,1,9,0,0,0
AC055876.4,0,0,0,0,0,0
AC138907.2,0,0,0,0,0,0
FRG2HP,0,0,0,0,0,0
AC133485.5,0,0,0,0,0,0
AC092114.1,0,1,1,0,0,0
AC007344.1,0,0,0,0,0,0
AC010542.3,0,1,0,0,0,0
FBXL19-AS1,269,130,209,197,105,160
AC109460.2,0,0,0,0,0,0
LINC02184,0,0,0,0,0,0
AL591848.4,308,123,193,401,250,218
AC018558.1,0,0,0,0,0,0
AC010551.3,0,0,0,0,0,3
AC025280.1,0,0,0,0,0,0
AC126773.3,0,0,0,0,0,0
AL049634.2,0,0,0,0,0,0
AC099506.1,0,0,0,0,0,0
CYP2C60P,0,0,0,0,0,0
ABHD17AP7,0,0,0,0,0,0
AC010287.1,0,0,0,0,0,0
AC138915.2,0,0,0,0,5,0
AC009107.1,0,0,0,0,0,0
LINC01960,4,0,3,0,0,1
AC002310.4,0,0,0,0,0,0
NDUFB10P1,0,0,0,0,0,0
AC093510.2,5,3,5,15,7,4
AC106820.5,14,7,13,23,16,19
LINC01229,11,7,4,0,0,0
AP005233.2,0,0,1,3,0,0
AC104072.1,13,5,12,0,0,0
AL359258.2,0,0,0,13,2,2
HCCAT5,0,0,0,0,0,0
AC026458.1,0,0,0,0,0,0
VN1R65P,0,0,0,0,0,0
AC009120.3,2,0,1,0,0,0
TAT-AS1,1,1,0,5,0,1
CASC22,0,0,0,0,0,0
CKBP1,0,0,0,0,0,0
AC020978.3,0,0,0,0,0,0
AC105020.4,0,0,0,1,3,1
AC027682.3,0,0,0,0,0,0
AP003071.1,0,1,0,0,0,0
LINC02170,7,6,4,2,3,3
DNM1P30,0,0,0,0,0,0
ADPGK-AS1,1,2,0,5,0,1
AC106886.2,0,0,0,1,1,6
AC145350.3,0,0,0,0,0,0
LINC02011,0,0,0,0,0,0
XKR7,1757,1579,2694,1492,1434,2081
AC009021.1,0,0,0,0,0,0
AC015818.2,19,3,11,44,15,11
AC009093.3,0,0,0,2,0,0
AC012186.1,0,0,0,0,0,0
LINC00565,33,5,41,139,6,7
AC135050.3,2,3,2,1,0,0
AL158206.1,254,185,249,667,283,441
LINC01254,0,0,0,0,0,0
AC026464.4,1,0,2,1,2,2
CCPG1,281,107,205,381,420,254
AL158212.3,397,230,419,263,151,194
AC107398.3,12,14,5,13,5,4
AC100835.1,0,0,0,0,0,0
AL031985.3,364,177,284,373,320,398
AC142086.4,0,0,0,0,0,0
AC009139.1,1,1,0,2,5,10
LINC02193,1,3,3,2,3,2
LINC01311,21,5,13,99,52,50
AC016134.1,0,0,0,0,0,0
AC009107.2,2,1,3,1,0,0
SPCS2P1,0,0,0,0,0,0
LINC01416,0,1,3,0,0,0
AC009119.3,0,0,0,0,0,0
AC091489.2,0,0,0,0,0,0
AC130456.5,0,0,0,0,0,0
AC025272.1,0,0,0,0,0,0
AC007346.2,0,0,0,0,0,0
AL109741.3,1,0,1,0,0,0
LINC00622,26,15,19,2,12,2
CAPN10-AS1,110,22,156,241,112,88
LINC02555,0,0,0,0,0,0
FOXC2-AS1,0,0,0,0,0,0
AC109495.1,0,0,0,0,0,0
AL356489.2,443,262,441,329,334,260
AL390195.2,75,41,67,15,29,13
AP006545.1,11,2,6,35,15,19
AC003985.2,0,0,1,0,0,0
AC009093.4,0,0,0,0,0,0
AL133297.1,0,0,0,0,1,2
AC100821.2,2,0,0,0,0,1
AC126323.5,0,0,0,0,0,0
AC023824.3,0,0,0,0,0,0
AC087463.2,0,0,0,0,0,0
LINC00557,0,0,0,0,0,0
AC026462.3,0,0,0,0,0,0
RPL23AP91,0,0,0,0,0,0
AP001486.2,548,398,601,563,305,368
RARRES2P5,0,0,0,0,0,0
WWOX-AS1,0,0,0,0,0,0
AC006288.1,0,0,0,0,0,0
AC119674.1,7,3,7,0,0,0
Z98259.1,2,0,0,0,0,0
AC009021.2,3,0,0,0,0,0
AC138907.3,0,0,0,0,0,0
AC007333.2,0,0,0,0,0,0
LINC01633,0,0,0,0,0,0
AC016722.3,5,3,4,6,9,4
MKRN3-AS1,1,1,1,0,0,0
AC022167.3,0,0,0,0,2,0
AC091932.1,0,0,0,0,0,0
AC010528.1,0,0,0,0,0,0
FGFR3P5,0,0,0,0,0,0
AC126335.1,0,0,0,0,0,0
AC090260.1,3,2,6,10,12,3
AL133297.2,0,0,0,0,0,0
Z94057.1,0,0,0,0,0,0
AC120498.5,0,0,0,0,0,0
DOCK9-AS2,17,4,12,89,64,63
AGGF1P7,0,0,0,0,0,0
AL512634.1,0,0,0,0,0,0
BX255925.1,0,1,1,1,0,0
AC004847.1,3,1,2,11,17,8
AC009137.1,0,0,0,0,0,0
AC244034.2,0,0,0,0,0,0
AC036103.1,0,0,0,0,0,0
AL008628.1,3,4,4,4,1,2
AC074051.4,0,0,0,1,2,2
LINC01572,86,25,53,29,50,26
AC141257.1,0,0,0,0,0,0
RARRES2P6,0,0,0,0,0,0
AL136982.4,0,0,0,0,0,0
AC115619.1,0,0,0,0,0,0
AC079411.1,0,0,0,0,0,0
LINC02165,0,0,0,0,0,0
AC096996.1,0,0,0,0,0,0
AC002101.1,0,0,0,0,0,0
AC010132.4,13,13,17,7,6,8
AC132825.3,0,0,0,0,0,0
AL078644.1,0,0,0,0,0,0
AL445471.2,0,0,0,0,0,0
AC105046.1,2,0,0,0,0,6
AC012322.1,0,0,0,0,0,0
AC138304.1,0,0,0,0,0,0
AC079171.1,0,0,0,0,0,0
AC005730.2,3,0,3,13,4,4
AL139348.1,1,0,1,0,0,0
AC113418.1,0,0,0,0,0,0
AC010266.2,14,1,9,0,0,0
AL133457.1,0,0,0,0,0,0
LINC02544,0,0,0,0,0,0
WFDC21P,0,0,0,0,2,0
AC138749.3,0,0,0,0,0,0
AC019294.3,0,0,0,0,0,0
AP006547.1,0,0,0,0,2,0
LINC02129,0,0,0,0,0,0
C2orf69P1,0,0,0,0,0,0
AC137527.1,0,0,0,0,0,0
AC012414.6,0,0,0,0,0,0
AC007347.1,0,0,0,0,0,0
AC107021.2,20,22,36,15,5,1
SULT1A3,1,2,1,13,2,5
NAMPTP3,0,0,0,0,0,0
AC036108.2,12,3,11,3,2,0
AL450468.2,0,0,0,0,0,0
AC079416.1,8,3,10,2,4,4
LINC00555,0,0,0,0,0,0
AC099508.2,0,0,0,1,0,0
AL160286.2,0,1,0,2,0,0
AC092718.4,104,41,68,183,82,82
AC009139.2,0,0,1,0,0,0
LINC02256,3,3,3,7,18,5
AL592146.1,0,0,0,0,0,1
AC074052.2,0,0,0,0,0,0
AC109460.3,25,6,23,95,49,82
AL512274.1,4,0,2,0,5,0
AC124312.3,94,69,122,48,101,105
AP003071.2,3,0,3,0,0,0
AL441883.1,11,8,6,68,22,38
AC084783.1,0,0,0,0,0,0
LINC01195,0,0,0,0,0,0
AC016396.2,0,0,1,2,0,0
AC016180.1,0,0,0,0,0,0
AC009118.1,0,0,0,0,0,0
AC009053.2,1,1,2,5,4,4
RUNX2-AS1,0,0,0,0,0,0
AC025678.2,0,0,0,0,0,0
LINC01228,0,0,0,0,0,0
LINC02516,6,3,5,0,0,1
PPP1R1AP2,0,0,0,0,0,0
AP003469.4,127,58,141,274,433,183
CDC37P2,0,0,0,0,0,0
AC127459.2,0,0,4,0,0,0
LINC02178,0,0,0,0,0,1
AC141586.3,0,1,0,2,0,0
AC007066.2,245,79,160,122,42,48
AC136285.1,0,0,0,0,0,0
AC073476.3,29,18,34,35,53,26
LINC00563,0,0,0,0,0,0
AP000766.1,244,130,245,125,49,62
AC234775.3,18,25,31,6,33,27
ATP5MFP6,0,0,0,0,0,0
AC009063.3,0,0,0,0,0,0
AC093904.4,0,0,0,0,0,0
LMO7-AS1,0,0,0,0,0,0
AC138907.4,0,0,0,0,0,0
AC133569.1,0,0,0,0,0,0
AC009034.1,0,0,0,0,0,0
AC012181.1,9,4,16,8,8,4
TMEM178B,1372,1116,1660,1427,1988,1722
AL049555.1,3,0,1,1,0,0
AC009486.1,0,0,0,0,0,0
AC092123.1,2,3,3,8,1,2
AL133299.1,1,1,1,26,12,19
LINC02473,3,1,3,3,3,0
LINC02167,0,0,0,0,0,0
AC009065.5,11,8,12,20,13,22
AC135050.4,0,0,0,0,0,0
RBFADN,160,70,180,226,175,116
AC133548.2,0,0,0,0,0,0
AC106871.1,0,0,0,0,0,0
AC140504.1,0,0,0,0,0,0
AC012186.2,0,0,0,0,0,0
AL137802.2,18,11,11,36,16,22
AC023908.3,65,20,70,78,39,14
AC093525.4,0,0,0,1,0,0
AC092718.5,1,0,0,0,0,0
ADAMTS7P3,1,0,0,2,5,14
AC092121.1,0,0,0,0,0,0
AC009060.2,0,0,0,0,0,0
AC007159.1,1,0,0,0,4,32
AC091167.2,2,1,6,4,7,5
EPPK1,72,26,22,518,1403,442
AC012182.1,0,0,0,0,0,0
AC136428.3,0,0,0,0,0,0
LINC02131,0,0,0,0,0,0
LINC01989,0,0,0,0,0,0
AC109597.2,0,1,0,1,0,1
AC112484.3,20,8,10,34,15,24
AC009154.1,0,0,0,0,0,0
AC073429.2,0,0,0,0,0,0
AC107027.3,192,109,193,219,134,115
AL592424.1,27,23,27,173,75,107
AC009053.3,0,0,0,0,0,0
AC133919.2,0,0,0,0,0,0
AC018845.3,1,0,3,2,6,1
HMGB1P33,0,0,0,0,0,0
LINC02188,0,0,0,0,0,0
AC009117.2,0,0,0,0,0,0
AC135012.1,0,0,0,0,0,0
AC009169.1,0,0,0,0,0,0
AC136619.1,0,0,0,0,0,0
AL596211.1,0,0,0,0,0,0
SPINT1-AS1,0,0,0,5,25,7
AC083864.3,0,0,0,0,0,0
LINC01238,9,4,34,11,9,9
AC079322.1,19,6,14,26,1,2
Z95115.1,327,169,298,526,188,112
AL031058.1,5,1,3,4,14,40
C16orf97,0,0,0,0,0,0
AC013640.1,0,0,0,0,0,0
RNF126P1,0,0,0,6,7,5
AC134312.4,0,0,1,1,5,1
LINC01898,0,0,0,0,0,0
AC027130.1,0,0,0,1,0,0
CYP4A43P,0,0,0,0,0,0
AC133561.4,0,0,0,0,0,0
AC005774.1,0,0,0,0,0,0
UBE2FP2,0,0,0,0,0,0
AC136944.2,0,0,1,0,0,0
Z83847.1,7,2,5,27,16,20
AC106782.3,0,0,0,0,0,0
AC004449.1,0,0,1,2,0,0
NIFKP4,0,0,0,0,0,0
LINC00561,0,0,0,0,0,0
AL031717.1,0,0,0,0,0,0
AL365475.1,0,0,0,0,0,0
SULT1C2P2,0,0,0,0,0,0
CLEC19A,235,36,55,0,0,0
AL031123.2,14,10,23,45,51,28
AC234778.2,2,3,4,0,2,0
AC099786.3,0,0,0,0,0,0
AL162231.4,29,17,29,48,55,36
AC007216.2,0,0,0,0,0,0
BCAP31P1,0,0,0,0,0,0
AC099524.1,0,0,0,0,0,0
AC090651.1,0,0,0,3,0,0
AC103706.1,8,3,9,6,14,8
ZNF865,16,14,34,745,549,691
AC064805.1,0,0,0,0,0,0
AC092384.3,3,1,1,6,7,7
AC140912.1,0,0,0,0,0,0
AC021483.2,5,1,7,2,3,0
LINC02133,5,2,0,0,0,2
AC090751.1,0,0,0,0,0,0
ABCD1P3,0,0,0,0,0,0
AC025281.1,0,0,0,0,0,0
AC092142.1,0,0,0,1,0,0
BOP1,43,29,74,1591,1211,1443
AC009166.1,0,0,0,0,1,0
ANKRD26P1,1,2,0,3,0,1
AC009065.6,0,0,0,0,0,0
LINC02128,1,1,2,44,16,18
AL136038.3,5,1,2,21,5,2
AC022165.1,0,0,0,0,0,0
AC104758.4,0,0,0,0,1,0
AC093520.2,0,0,0,0,0,0
GOLGA8T,1,1,4,7,12,3
AC009120.4,0,0,0,0,0,0
LINC01751,0,0,0,0,0,0
AL160286.3,0,0,0,0,0,0
Z97055.2,22,6,20,51,29,20
AC137932.2,0,0,0,0,0,0
AP000821.1,6,0,1,0,1,0
AC142086.5,0,0,0,0,0,0
AC106736.1,0,0,0,0,0,0
AC026462.4,0,0,0,0,0,0
AC138907.5,0,0,0,0,0,0
AC025271.2,0,0,0,0,0,0
AC008870.3,0,0,1,0,0,0
AC026470.2,0,0,0,0,0,0
AC112236.1,2,1,4,0,0,0
AC093278.2,0,0,1,9,0,0
AC012181.2,8,1,0,3,1,1
MUC22,0,0,0,1,0,0
AC138512.1,0,0,0,0,0,0
TP53TG3GP,0,0,0,0,0,0
AC092447.8,0,0,0,0,0,0
AP003071.3,0,0,0,0,0,0
OR4H6P,0,0,0,0,0,0
AC009094.1,0,0,0,0,0,0
ULK4P1,1,1,2,2,10,4
AC009712.1,0,0,0,0,0,0
SOD1P2,0,0,0,0,0,0
RBM22P13,0,0,0,0,0,0
AC009117.3,3,0,1,0,0,0
ATP2C2-AS1,8,6,11,15,14,4
AC093525.5,0,0,0,0,0,0
AC034105.5,0,0,0,0,0,0
CYP4A44P,0,0,0,0,0,0
AC007906.1,0,1,0,0,0,0
AC110491.1,170,141,321,0,0,0
AC007601.2,0,0,0,0,0,0
AC120498.6,0,0,0,0,0,0
RP11-524D16__A.3,0,0,0,2,2,4
AC126323.6,0,0,0,0,0,0
AC122134.1,0,0,0,0,0,0
C2orf69P3,0,0,0,0,0,0
AC106779.1,3,0,1,3,4,0
AC022748.2,2,2,5,3,0,0
LINC02252,0,0,0,0,0,0
AC005586.2,4,1,1,0,2,0
AC102797.1,0,0,0,0,0,0
FIGNL2,1,2,4,149,215,166
AC009081.1,0,0,0,0,1,0
AC002550.1,0,0,0,2,0,0
AC105430.1,0,0,0,0,0,0
AC105275.2,0,0,0,0,0,0
LARP4P,0,0,1,0,0,0
LINC01834,0,0,0,0,0,0
RP11-566K11.5,0,0,0,0,0,2
AC055855.2,0,2,3,0,1,0
LINC02152,0,0,0,0,0,0
AC009061.1,0,0,0,0,2,0
AC010168.2,121,40,91,283,118,99
LINC02192,7,6,9,0,0,0
LINC01355,1606,327,1076,1172,671,516
AC134312.5,0,0,3,3,0,0
AC016597.1,3,3,3,0,0,0
PPIAP50,0,0,0,0,2,1
AC116348.2,4,1,2,28,30,18
CD24P2,0,0,0,0,0,0
AL353803.4,0,0,0,4,1,5
AC005837.1,39,25,30,100,39,56
EIF4BP5,0,0,0,0,0,0
AC021016.2,50,31,65,68,47,30
LINC01616,8,3,4,0,6,8
AC010325.1,1,0,0,1,0,1
AC006538.1,6,3,10,50,33,25
AC116348.3,0,2,0,12,4,1
AP000439.4,0,0,0,0,0,0
LINC02136,0,0,0,1,0,0
AL031432.2,3,0,0,13,12,7
AC018558.2,0,0,0,0,0,0
AC116913.1,35,25,24,65,59,62
CTA-14H9.5,37,12,20,55,25,29
AC092368.2,0,0,0,0,0,0
AC099518.2,1,1,0,2,3,2
PYCARD-AS1,0,0,0,1,3,3
AC010491.1,21,2,21,26,24,10
AC136619.2,0,0,0,0,0,0
AC106745.1,0,0,0,0,0,0
AC063923.2,0,0,0,0,0,0
AC138749.4,0,0,0,0,0,0
MANEA-AS1,67,16,55,39,29,21
