gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
WIF1,4.30764547985712,6.24482598083896,77.5303626582267,2.79235891629852e-11,3.50830766699018e-09,16.9756742206414
C3,3.97099474334676,6.91975139360682,77.2890642834093,2.8521493905354e-11,3.50830766699018e-09,16.9431731991173
CELF3,5.39431521919454,4.04443316915175,76.9036860519477,2.95071237800404e-11,3.52816184505142e-09,16.8431126841451
ADGRV1,4.34252702301425,7.42418553653373,76.4939939708442,3.05980328386628e-11,3.57863222320164e-09,16.8583452769864
ENO2,3.4852348413422,6.64965873538878,75.3302699704336,3.39580154144049e-11,3.80525342363617e-09,16.7823000804001
SLC38A5,4.57267103808156,5.01146559190921,75.265991163265,3.41556005967035e-11,3.8074599977669e-09,16.7748371108553
MPP4,3.55841838999907,5.22997138054525,74.8713077868477,3.53981124180305e-11,3.85335059897214e-09,16.7440956269607
PPP4R4,5.17648694684948,4.23892320914255,74.7970971417114,3.5637484099473e-11,3.85335059897214e-09,16.692517815039
CADPS,4.60416378811682,6.48309984003241,74.696519285034,3.59648739938334e-11,3.85335059897214e-09,16.7289979712148
LEFTY2,3.43534056857944,4.3491201727791,74.3204094317833,3.72200870660887e-11,3.88953115839376e-09,16.6615064424592
KCNB2,3.10787885017214,4.95525216895874,73.2217526580777,4.11844486459352e-11,4.11921227808236e-09,16.5928886006012
GLB1L2,4.2549039465419,3.55234438131426,72.7824947672459,4.29034123877073e-11,4.19449669653174e-09,16.4355847680444
IFI44L,3.37839750520909,5.20209532479042,72.6353784004787,4.3497415855592e-11,4.19449669653174e-09,16.543301899336
RS1,6.98690342450615,2.80190990986339,72.350158056625,4.46761077968422e-11,4.19449669653174e-09,16.2621860818805
CHGB,4.228518811245,3.85828128844961,72.3216569721695,4.47958904117394e-11,4.19449669653174e-09,16.4406068136415
VAT1L,3.04643464408965,5.82625634977499,72.2299347114759,4.51838823937107e-11,4.19449669653174e-09,16.5082798540133
USP9Y,6.02403773215106,3.44601439815508,72.1166044468339,4.56686120008608e-11,4.19449669653174e-09,16.3630924196491
IGDCC3,3.84836547132379,4.13453628548734,72.0177077897541,4.60964845206505e-11,4.19449669653174e-09,16.4436244675995
USP49,3.35515873671693,6.1417843495667,71.9772437817124,4.62728744503181e-11,4.19449669653174e-09,16.4846230657488
SV2B,4.00083460775125,5.67600068457711,71.8515512830196,4.68257474099292e-11,4.19449669653174e-09,16.4729960756499
SLC1A3,4.16895450765234,6.61249508437859,71.5096592251017,4.83683369602976e-11,4.22560266989774e-09,16.4387644307137
APOE,4.63693103120725,8.63667700827375,71.4663491676981,4.85678763161633e-11,4.22560266989774e-09,16.3677616903475
SLC4A8,3.82644180542274,5.70904972731016,70.8415236893351,5.15542666992165e-11,4.34415736284776e-09,16.3780902317701
CELSR3,4.0592087711442,4.91998071662851,70.7436189636536,5.20410440503406e-11,4.35091588206812e-09,16.364450086559
FRZB,2.95091518254709,6.87510640067098,70.1542594242348,5.5085147664984e-11,4.52902351755635e-09,16.3087040438966
AQP4,6.05357240336808,4.41736141355575,69.3567322490814,5.95353257526956e-11,4.76273533124615e-09,16.2196288434938
ISG15,3.04760894368484,4.53463686773201,68.9561071821273,6.19255553645302e-11,4.87867342153898e-09,16.1860129321932
TJP3,5.17444537639395,3.83344875260318,68.9065900827456,6.22285588039126e-11,4.87867342153898e-09,16.135702379632
CHRNB2,4.05355640014296,3.30707749810574,68.6220398002214,6.40030846538281e-11,4.98912258027056e-09,16.0430160231759
BRINP1,5.40029417469165,3.73415589728594,68.0754071204636,6.75773888816044e-11,5.20847215947651e-09,16.0490506075181
NEUROD1,4.31374375005352,5.39261894632557,67.5997089373638,7.0875100317022e-11,5.34133722565219e-09,16.0613931242995
NPVF,9.41576474304293,2.76628799404143,67.5405146231445,7.12982253224985e-11,5.35437163711381e-09,15.8634271676186
BSN,3.30525180011775,4.2444082759852,67.1934702957084,7.38379884124144e-11,5.48734189580176e-09,16.0044687593558
RNF17,5.67420116622779,2.18941468930375,66.8784268699839,7.62337453958896e-11,5.606978875286e-09,15.7103603780611
ITGB2,2.95383965782685,5.28352360258562,66.5589521120129,7.8754685941702e-11,5.73328756193962e-09,15.9559351021677
SYK,3.42103297022096,5.35726038369798,66.2154456491058,8.15725496690876e-11,5.87844202211274e-09,15.9205886443738
FSTL5,3.7556186166335,6.38020605088503,66.1661000828987,8.19867661850208e-11,5.88846562636913e-09,15.9154958435997
PCDHA10,3.52421816835984,3.86742215166706,65.9820740669752,8.3552932117047e-11,5.91134527156022e-09,15.8630437526935
GNAT1,6.16682446010022,3.09756637603526,65.9665876847135,8.36862877766083e-11,5.91134527156022e-09,15.7745238220909
RAX2,4.45274525254843,4.30064201892931,65.667143346367,8.63134622169672e-11,6.03714716284232e-09,15.8556864604781
PPFIA2,2.78429205104957,5.3343646621912,65.5569516412968,8.73039422784029e-11,6.04673030928805e-09,15.8523584454323
GMNN,2.85414360722326,4.57698023073293,65.5264353282493,8.75805445909123e-11,6.04673030928805e-09,15.8477620966445
PITPNM1,3.03548549984108,5.59244046487626,64.8650542018027,9.38295339836856e-11,6.27572973704008e-09,15.7791696489478
RHBDL3,2.87666563558197,4.60753018029497,64.5663781723565,9.68180943889255e-11,6.3759928437113e-09,15.7488732499096
ATP8A2,2.77100571912428,5.3686317428136,63.7521090851017,1.05536196500072e-10,6.66465506573576e-09,15.6607093819009
POLH,2.74622371499014,6.08325615243658,63.7415713932976,1.05654778250056e-10,6.66465506573576e-09,15.658752304222
HMGA1,3.67904832445073,6.33506796194491,63.2489900028874,1.11372231303751e-10,6.84971226032811e-09,15.6059395420938
LRP2,2.65643855793578,4.89862466289649,63.1701357978559,1.12320071888804e-10,6.85300034755674e-09,15.6002994909268
SLC38A3,3.50824262982354,3.75316606542943,62.9938230499749,1.14473039906077e-10,6.9394742192737e-09,15.5563041387858
OLFM1,2.75473743922286,4.56858647874701,62.9692308851423,1.14777081419562e-10,6.9394742192737e-09,15.579439318676
PDE6C,4.07544051745506,3.85182746408359,62.8919582122116,1.15738474057195e-10,6.97788890210184e-09,15.5519456001957
RIMS2,3.93275845631998,5.8823270990771,62.5981797303985,1.19478794145611e-10,7.07839738250717e-09,15.5334616458144
MAP2,3.37690575579056,7.30869976475699,62.357790319972,1.2264272391611e-10,7.17191863381559e-09,15.5132415527267
STXBP5L,5.82742616344712,3.5323587407311,62.2890693827235,1.23564792109956e-10,7.18629810891331e-09,15.4674179637202
NDRG4,2.70809713680704,5.40900132670111,62.2366303081797,1.24273746649465e-10,7.18629810891331e-09,15.4944196346505
MSI1,2.90198875930293,4.55830029745993,61.6771751855653,1.32135026172477e-10,7.5215052265147e-09,15.4386779463245
37865,3.00776193978495,4.79856826160295,61.4516490682227,1.35464222187101e-10,7.62984407229083e-09,15.4119760316008
C1ORF61,4.20737050232968,4.17871114290441,61.2703869109313,1.38209831073161e-10,7.69164589224559e-09,15.3914586157649
STMN2,3.24457454276509,5.43865615085342,61.1907358717148,1.39436462467471e-10,7.69164589224559e-09,15.3766897992937
RPGRIP1,6.10904950535552,3.62299552938718,61.1315924409764,1.40355354365805e-10,7.72243097555613e-09,15.353541299123
OTX2,3.45724009078937,6.47208843434011,60.9913074674161,1.42562821033686e-10,7.73013518534353e-09,15.3551348020946
GRIK3,2.81771412221762,5.55776358882451,60.9503858788751,1.43214228411753e-10,7.73013518534353e-09,15.3487748094642
FMN1,4.70217712123118,5.9912436626419,60.6032392544807,1.48879693311713e-10,7.96618018987648e-09,15.3083626472057
CD74,3.02047115292398,7.33934598061294,60.4990918344312,1.50629205319438e-10,8.03969297120184e-09,15.3068967722009
BICDL1,2.69158640110557,4.26794612858242,60.2631647227127,1.5468031530145e-10,8.21494488435962e-09,15.281014013304
GJD2,5.12823361639824,2.88760507406504,60.1782679748799,1.56168542861148e-10,8.23269783954965e-09,15.1884401637198
HLA-DRA,2.84949052032348,6.13015532711954,60.1155016587058,1.57279388042909e-10,8.26276746902191e-09,15.2522930792499
CDH23,2.63539092175544,6.66120983051114,59.8478207564151,1.62119689844946e-10,8.43307854228274e-09,15.2254384823494
CDHR1,4.65180207462597,5.50719059249483,59.7746552215573,1.63472270783224e-10,8.43307854228274e-09,15.2131264626304
HLA-DQB1,4.15106543963277,3.59568351918375,59.6647101015794,1.65529187865891e-10,8.47564882271214e-09,15.1942147005239
MYT1,3.49315477509202,3.75156051176135,59.5760215261375,1.67210069217713e-10,8.53317918147646e-09,15.1923169265825
SCG3,3.99797348796376,5.00225093834726,59.1905857993761,1.74746176039514e-10,8.82097265512669e-09,15.1498929695286
WWC1,3.19421721622465,4.77293821114944,59.0331156275395,1.7793659175673e-10,8.89839819725463e-09,15.135371913359
GNAZ,3.19452003368579,4.55759785118004,58.9505094188011,1.7963691274028e-10,8.96216513608444e-09,15.1292718495313
TPD52,2.56212385380096,5.78918339442596,58.8218937276672,1.82321493226069e-10,9.03293268406842e-09,15.099664811342
DIRAS2,2.69284224287347,4.48504011686446,58.2711860930006,1.94348935129446e-10,9.37750806032081e-09,15.050612227896
RLBP1,4.14102450479928,4.73237624772561,58.2592137756863,1.94620337221754e-10,9.37750806032081e-09,15.0446723994973
TCF19,2.94747205386228,6.09211287438066,58.1905599693355,1.96185077241562e-10,9.38931175150037e-09,15.0241214387112
HLA-DRB1,3.2346095917646,5.25468387294947,58.1860572604719,1.96288204903888e-10,9.38931175150037e-09,15.0266620728848
APC2,3.57175944800464,5.07617105295849,58.1753476822067,1.96533741282632e-10,9.38931175150037e-09,15.0279496765741
FAM57B,3.62213920143279,3.53982114942013,58.1150865998111,1.97921919347078e-10,9.41360631063449e-09,15.0194829791553
ROM1,4.10804824669721,4.03120820967346,57.9935987315055,2.00754846187224e-10,9.50609728527688e-09,15.0201180259153
RCVRN,4.6792675319204,5.23381645134885,57.853319104616,2.04083990182543e-10,9.64240539045687e-09,14.9866978398488
LHX3,5.03254687185202,2.26952062589579,57.5400794490951,2.11748956865861e-10,9.8309390971801e-09,14.8488239300478
DTL,2.52079978048178,5.33692334452049,57.4528130994578,2.13942799894119e-10,9.88255236891309e-09,14.9366429823486
MDGA1,3.2035216793224,5.38725067124253,57.4408384347392,2.14245867363252e-10,9.88255236891309e-09,14.934703763967
CCDC60,4.99739483606333,3.19755362658704,57.2607219922821,2.18864363754809e-10,1.00221838611941e-08,14.9027304201518
DNER,3.56229654114888,4.25148416870516,57.2498793937806,2.19146009766801e-10,1.00221838611941e-08,14.9323018292865
RASGRF2,2.67951637235952,5.82596277354198,57.1267926698974,2.22372608304529e-10,1.00789830095677e-08,14.893865177887
SLC12A5,4.3328774662364,3.03981859168695,57.0566532893364,2.24235596169273e-10,1.00789830095677e-08,14.8683657057546
PRPH2,3.15391304880117,5.63060233318374,57.0270495202278,2.25027275121729e-10,1.00789830095677e-08,14.8821090569123
EPB41,2.45052065275978,6.91161673095896,57.0244431175989,2.25097130242178e-10,1.00789830095677e-08,14.8919844543166
RP1L1,4.26471897231625,4.23229387542276,56.6725329298455,2.34761302091867e-10,1.04028905769611e-08,14.8631358077306
ADD2,4.10150535970026,5.464922428338,56.5605852314537,2.37934745721988e-10,1.05000357993561e-08,14.8251657214606
APOC1,5.45902295238666,4.56457034162712,56.5229387736207,2.39012962708616e-10,1.05259144873508e-08,14.838446048139
PCBP3,3.03790380708743,4.63944833060383,56.2585670668656,2.46744532200999e-10,1.07338886640203e-08,14.8038845215547
MZB1,4.60588720279226,3.09126983973057,56.1132397577666,2.51116612521415e-10,1.0879855987441e-08,14.7654368434312
PPP2R2B,2.73353248509719,5.23446859726103,55.7875391109244,2.61241679948867e-10,1.12051215950814e-08,14.7306500555136
UHRF1,2.67466765929814,6.03237504277732,55.7704836821519,2.61784647738054e-10,1.12059536310751e-08,14.7241113298927
PROM1,3.21291372724298,6.90393632382114,55.7112961480192,2.63678974317701e-10,1.12645131483468e-08,14.7284587305688
LHFPL4,5.18901684524087,2.53515776467926,55.5490420818493,2.68953130650653e-10,1.14441428535108e-08,14.6586635961297
GNGT2,5.51804974846662,3.01515199998704,55.5217883548182,2.69850844100072e-10,1.14595587624481e-08,14.692331133775
ATCAY,3.35195706302347,5.13055307649469,55.5041059879395,2.70435123271405e-10,1.14616295908473e-08,14.6965068277843
CHI3L1,5.79889909559803,5.35025858140252,54.9696107257602,2.88800469714605e-10,1.20256740336609e-08,14.6244289574543
NTNG2,3.06183697179113,4.02476128909731,54.6297007039348,3.01223324561047e-10,1.23733657762204e-08,14.6142410803254
SNAP25,3.37438379996322,5.337045168656,54.6149722256267,3.01775308843948e-10,1.23733657762204e-08,14.578668319451
ALDOC,2.93264142887937,4.82584877145772,54.5084636584634,3.05801668291513e-10,1.2502167449367e-08,14.5767808427157
UNC80,2.17421597542135,6.95873964092504,54.4216459819255,3.09129261543788e-10,1.2602463971089e-08,14.5647829073785
RAX,3.72340198314138,4.56914677784773,54.388154569021,3.10424021854202e-10,1.26301167691475e-08,14.5698377541642
DDX3Y,5.88246795076808,3.45797108964911,54.3584422136228,3.11577893478011e-10,1.26301167691475e-08,14.575764661232
MYO3A,4.17270720915388,4.35981200785052,54.2284230848339,3.1668534783841e-10,1.27887103769538e-08,14.5560903935453
FCGBP,2.48232259234564,4.9296778294957,54.1042865546446,3.21651493103044e-10,1.29404265167001e-08,14.5210029052184
IFI27,2.96329049853915,4.24643783248533,54.0078445938165,3.25571390693975e-10,1.30247814067501e-08,14.5310546634499
C4A,5.56968996021213,6.03418956011037,53.6377894472461,3.41129271549869e-10,1.33966785302419e-08,14.4469298702203
CACNA2D4,2.26440425339845,5.18231092665573,53.4373122524215,3.49912925314589e-10,1.35789337187594e-08,14.426422814286
CFAP47,4.09199633167641,2.42835025276131,53.4068456515156,3.51270355015583e-10,1.35789337187594e-08,14.4041152341674
E2F1,2.87317651299196,4.71242715016716,53.4021493770156,3.51480132700681e-10,1.35789337187594e-08,14.4361338800303
CHN2,2.98093021835263,5.49918840943463,53.3691013010167,3.52960424830954e-10,1.36115531038863e-08,14.4126377116238
ACSL6,3.88280100245816,4.13727831069025,53.2476546570068,3.58462016294276e-10,1.37740799546614e-08,14.4358349495345
XPO5,2.08555887369192,6.58933507537593,53.1354946793135,3.63630412012368e-10,1.38483660290048e-08,14.3867252522185
AIPL1,4.69777582024605,5.43446475166073,53.0715451872829,3.66615469035046e-10,1.39125370279381e-08,14.3734436963878
ONECUT2,4.39031451854056,3.66110761985482,52.9722196489916,3.71307711529929e-10,1.40160475306439e-08,14.4060006316961
CNGA3,4.28385498984902,2.78031219623371,52.8309923307424,3.7809850500734e-10,1.41938846371831e-08,14.3585768552649
ANKRD33B,2.62675739661566,6.63691121856919,52.7824845054047,3.80463738155002e-10,1.42112833991824e-08,14.3402961291189
FEN1,2.7518569274665,5.02280596176075,52.7514623329612,3.81985268085537e-10,1.42184881614518e-08,14.338595366991
IFI30,3.41324229521624,4.73974448238611,52.579545605019,3.90544730196695e-10,1.44714668370081e-08,14.3253776919439
SLC1A7,3.72456042323767,4.649180159694,52.5742855725522,3.90810065495057e-10,1.44714668370081e-08,14.3283239450291
MAPK8IP2,3.68672072430951,3.55586566630618,52.461105623864,3.96569658417595e-10,1.45494387603082e-08,14.3398563591658
HELLS,2.39395274080948,6.39536205035489,52.4403268687648,3.976376076111e-10,1.45494387603082e-08,14.2891516848793
MATK,3.81545466201379,3.22735431922234,52.4016633660278,3.99633554207641e-10,1.45494387603082e-08,14.3256197657856
IFIT3,2.14679660235981,5.24597430393449,52.3870029995802,4.00393376153882e-10,1.45494387603082e-08,14.283630177718
CARMIL3,3.53336785206376,2.87480020370446,52.2929388763353,4.05308158879896e-10,1.46533961562608e-08,14.2974748783344
TULP1,5.44450471258657,5.0779666784809,52.2197595030447,4.09179601233641e-10,1.47187747986615e-08,14.2648169978802
HIST3H2BA,4.31151458534753,2.48087805149138,51.996360395417,4.21263096268074e-10,1.5075805542647e-08,14.2385003175839
CD84,3.10261359891257,3.56173141723434,51.869750133555,4.28292802266722e-10,1.51280668149239e-08,14.2633263277278
RPS4Y1,7.76040214685267,2.34175956824546,51.8594779276569,4.28869014704878e-10,1.51280668149239e-08,14.2126716616832
CRMP1,2.1311996295284,6.65551478989306,51.7797647289529,4.33370811027013e-10,1.52556504414657e-08,14.2039167193118
CLVS2,3.08085162105705,3.29888351459664,51.7223968936445,4.36644194015836e-10,1.53438966138352e-08,14.2408041628903
ST18,3.67143548167245,3.12409492139701,51.7104550439373,4.3732915042711e-10,1.53438966138352e-08,14.2344743340289
FKBP5,2.47137704183037,5.30043739119397,51.5822640637999,4.44760013756193e-10,1.55325947810821e-08,14.1718593558388
RXRG,3.03751268162278,6.32475968215683,51.4950141629683,4.49900456855783e-10,1.55325947810821e-08,14.1578536632028
MFAP3L,2.90190845691779,3.8556548432488,51.4586520696544,4.52062865382863e-10,1.55325947810821e-08,14.2065946652485
CA2,4.89176644168499,4.12897694991599,51.2638731462595,4.63851014701965e-10,1.58591106512239e-08,14.1724453975245
CFB,3.05235401423548,4.57242741863851,50.9472578979705,4.83773126629969e-10,1.63528705391222e-08,14.1093022109062
PLEKHH1,2.5519857142688,4.12493389808601,50.822725955934,4.91876478854554e-10,1.64441052816347e-08,14.1123081245666
SIGLEC1,2.80986553021162,3.90351661835957,50.7618407429058,4.95894887137968e-10,1.65064358777822e-08,14.1114070451463
PLEKHA6,2.10143009489035,5.32482635824379,50.5042505137752,5.13317577444826e-10,1.68763995546108e-08,14.0198683005977
SIX6,4.95122574309601,4.65600981196323,50.4244996426267,5.18853254225097e-10,1.70322334358585e-08,14.0320675089203
PDE6G,4.56785127372905,2.25076753584719,50.3901473356253,5.21258790977537e-10,1.70746073220544e-08,14.0246606250595
INA,4.14362490668787,5.13217603731713,50.3833025797595,5.21739624754642e-10,1.70746073220544e-08,14.0070962048366
GPRIN1,4.13344519252843,4.00574320946159,50.3222193082879,5.26053227630284e-10,1.71894919556809e-08,14.0478004288388
NPTX1,5.66772580453546,4.49039276360611,50.2954435219036,5.27956972238587e-10,1.72254010317416e-08,14.0220718920124
CHGA,5.42178827760916,3.46293562006824,50.1494955859159,5.38473721767205e-10,1.74885479013406e-08,14.0346433311842
UTY,7.61150184974667,2.26614037969172,49.979341957822,5.51039281524156e-10,1.77351785600925e-08,13.9734305327996
CHRNB4,3.35415393493929,3.63112218201758,49.9454157734518,5.53584690620176e-10,1.77477426487162e-08,14.0055269356978
CLSPN,2.9300587391687,4.77338075730601,49.9436514618514,5.53717431496527e-10,1.77477426487162e-08,13.9581030850043
CKB,2.39965250964817,7.50583635994197,49.9409957721142,5.53917305487196e-10,1.77477426487162e-08,13.9724270504584
NRL,2.52928776312755,4.59834360914828,49.867042581996,5.59516580032851e-10,1.78736318842434e-08,13.9558247584653
EGFLAM,2.49678473293911,6.84185972342665,49.7847372899799,5.65824682203565e-10,1.80213477279805e-08,13.9279665280588
KIF21A,2.04151372622628,6.14380233972561,49.7476561251855,5.6869330272831e-10,1.80589655167567e-08,13.9074978043977
GPLD1,2.73574895724952,4.65577435684753,49.6059726444855,5.79808671213644e-10,1.8303311194669e-08,13.9154842972888
PCSK2,3.04712639418729,3.9091192009772,49.5611780021078,5.83374586081438e-10,1.83617150969132e-08,13.9452233666827
PTPRO,3.21801075108194,3.94099120290763,49.4909328173675,5.89017270840339e-10,1.8413495069316e-08,13.9341954064844
MDC1,2.17491702418348,6.06637159285525,49.2519495218533,6.08688451478456e-10,1.89082132467248e-08,13.8346907989422
LHFPL3,4.39207655707897,2.18859507023527,49.1687495806505,6.15712789807077e-10,1.90875871456591e-08,13.8646595304428
CPLX3,5.58332870388864,3.45221865410545,49.1624731868381,6.16246447584473e-10,1.90875871456591e-08,13.8994741852914
NEUROD4,3.4183719444387,5.63537751208728,48.9546955246576,6.3421604418785e-10,1.93363618144623e-08,13.7914562369939
SNAP91,3.16995559692725,4.71030922134563,48.7717414190257,6.50537596513431e-10,1.96937145377326e-08,13.7914077375666
SYT1,2.96175337075648,5.67747909804189,48.7096660921198,6.56184451920276e-10,1.97884352753189e-08,13.7548804468285
ATP1B2,2.54044366578703,4.75122159269162,48.6967687145205,6.57364737688722e-10,1.97884352753189e-08,13.7782326612326
RTN1,3.58820198147751,4.99993491218148,48.6044320515036,6.65886258815788e-10,1.99328162201879e-08,13.7531385695293
LGALS3BP,2.01883612855185,6.38336543457277,48.5218364180762,6.73616268204943e-10,2.01079623269043e-08,13.7306295040283
HLA-DPA1,2.82344239471011,5.15901145103858,48.4103636094069,6.84212553662068e-10,2.0348765346226e-08,13.7187232295535
ARL4C,2.36775268751091,5.71942436265147,48.3558938474512,6.89459724012627e-10,2.04667218766189e-08,13.7018909609224
APLP1,2.77765815956266,5.33440527599318,48.3090203804628,6.94012090458153e-10,2.05733251690801e-08,13.6992734825822
KIAA0556,2.24343237376518,6.17089985902095,48.1393997695404,7.10776157792855e-10,2.09253674074835e-08,13.6702171659692
CENPF,2.10663904918236,8.03303833195242,48.1144739739446,7.1327856344019e-10,2.09473242793394e-08,13.7247915035042
RNF157,2.721179775561,5.20816049170789,47.9188390170159,7.33273826413304e-10,2.13527342948625e-08,13.6436154747588
HLA-DMA,2.92587377656424,3.29890138777566,47.6305612295448,7.63920691154903e-10,2.20513117573579e-08,13.6847821765843
KLHDC8A,3.14389490618141,3.87462141587677,47.6222624066038,7.64824445755836e-10,2.20513117573579e-08,13.6681916807978
ITGAX,2.35405834168633,3.91615516984656,47.6160115165385,7.65505986811049e-10,2.20513117573579e-08,13.6653552067931
TRIM22,1.87572472337937,5.19008617840925,47.5830352853952,7.69112966818207e-10,2.20957380252484e-08,13.59322260972
IGKC,5.57916267738148,2.59160307005333,47.572056467483,7.7031816426904e-10,2.21006966083784e-08,13.6674408183414
LRIT3,5.72913280687144,2.16704235310825,47.4788194445312,7.80640983062619e-10,2.2277411947319e-08,13.6387911898343
SYT11,2.13161830378427,7.11472750032156,47.2079585044228,8.115410512047e-10,2.30669496931397e-08,13.5559465025299
NFASC,3.10739030225643,5.26663210595172,47.1305855406605,8.20623733129113e-10,2.32325525928074e-08,13.52194478234
NR2E1,3.32676549608516,3.46387709609395,47.1113327010124,8.22901865186719e-10,2.326627294662e-08,13.6072437737561
CDT1,2.45121087100867,4.59057278452122,46.9934552811301,8.37009105127553e-10,2.35172694561231e-08,13.5318814721666
AMER3,3.80031686282202,2.8238668493425,46.9634144045389,8.40648520327924e-10,2.35775631330754e-08,13.587228897198
TRIM9,3.05838195285056,5.01372625081834,46.8078735777364,8.59784749397364e-10,2.39252245906967e-08,13.4805807437942
C1QB,2.85051631230783,4.74083363631499,46.6658753752046,8.77692035125564e-10,2.42390227455386e-08,13.4724559125275
SORL1,2.05605991410722,6.86684469452482,46.6431926137728,8.80591975770076e-10,2.42458749174272e-08,13.4592756823977
MEIS2,2.07726886492896,6.14306191106086,46.6059685531176,8.8537483019978e-10,2.43183774130946e-08,13.4349405253598
AEN,2.30148894589465,4.21542409070146,46.5992091541572,8.86246525356901e-10,2.43183774130946e-08,13.4958407746925
UNC79,2.7781316424254,3.70185623301691,46.551956511145,8.92367805354558e-10,2.43925263576036e-08,13.5167972490755
IFI6,3.25515591050508,6.59984014099892,46.4315871336445,9.08181156396483e-10,2.47931138907576e-08,13.4170404387664
DNAJC6,3.26294811066017,4.3554979345083,46.351719430646,9.18850985643889e-10,2.50205695238373e-08,13.4486086586184
SYT4,3.09958142051366,3.75253519156881,46.2273885852823,9.35748140878920e-10,2.53837990611299e-08,13.4656463556906
PHYHIPL,3.08878523475297,4.19096199988141,46.1619162502169,9.44789198052171e-10,2.54997770566338e-08,13.430330664536
KIF5A,3.01045445575164,4.43514744726717,46.1507269730985,9.46344323063224e-10,2.55095812928491e-08,13.4120845701461
GUCA1B,4.16415738983365,3.12737703288938,45.9888159614159,9.69179028248149e-10,2.58645121466274e-08,13.4469046952754
GPM6A,3.098844453563,6.35805587192967,45.5474240807911,1.0347081695392e-09,2.72062149295424e-08,13.2708905531749
RIMKLA,3.41677838007775,3.36138117271493,45.485061946247,1.04437001299969e-09,2.74265661205305e-08,13.3673659439258
LMO3,2.81375420877249,5.01682976684479,45.3630934132143,1.06356731426572e-09,2.77942994227463e-08,13.2529503429331
PSD,1.86319495399025,4.9934140419221,45.3424773422354,1.06685201090461e-09,2.7846138523648e-08,13.2506686006282
DPYSL5,3.13056306806444,5.61806100501966,45.3282989115195,1.06911776811823e-09,2.7854457159103e-08,13.2325248728663
SEZ6L2,2.7217717813966,4.3221352949222,45.2702622649891,1.078449897719e-09,2.80122125738833e-08,13.2818598234622
LAPTM5,2.65498303315806,5.41914486779321,45.1393428153859,1.09984641728873e-09,2.836449910049e-08,13.204664434792
TMEM179,4.53521172105536,3.10528481703266,45.1255076510355,1.10213583725729e-09,2.836449910049e-08,13.317670545063
ZSWIM5,2.11967647296961,4.55320273915843,45.106649518989,1.10526525486187e-09,2.836449910049e-08,13.2392865417743
PASK,2.30557347223421,4.88690705566018,45.0808839766971,1.10955740748097e-09,2.84065277420039e-08,13.2140405958923
NLK,2.44544005800012,5.92709541286791,45.0202179201655,1.11973914838768e-09,2.8469092022345e-08,13.1814120729163
FRMD5,2.90217150908384,4.11682993140874,44.9608924956227,1.12979961701732e-09,2.85828619421059e-08,13.2475167302135
RAP1GAP2,2.70199430027708,4.23842784234672,44.7970465234813,1.15812755825365e-09,2.91273844057613e-08,13.2126101003019
SYP,4.41736078993571,5.32150831201616,44.7603529981544,1.16458272911061e-09,2.92210599661832e-08,13.1450726693268
ST8SIA3,5.24011175881822,2.87434949214617,44.5670083663694,1.19928511939497e-09,2.9791934359739e-08,13.2344586168852
MYO3B,3.61491706267182,4.43481037448633,44.5248613087928,1.20700637905498e-09,2.99345973706995e-08,13.1541726800991
IGKV3-20,7.00871857827492,-1.78394746596686,44.4584489458052,1.21928895304355e-09,3.01655316640212e-08,11.8405346517599
MAB21L1,2.12003884859097,6.25582679339595,44.361784364749,1.23742347886346e-09,3.05121828549707e-08,13.0764297033889
CHI3L2,4.23511119140045,2.80054806640293,44.3371144318455,1.2421010258111e-09,3.05684911620002e-08,13.1994909541056
PAQR4,3.0806354676723,4.81765583089627,44.334680899372,1.24256353366071e-09,3.05684911620002e-08,13.0966931969868
PCNA,2.01207059330292,6.42661552347638,44.2222650503787,1.2641456797201e-09,3.10281077787262e-08,13.0569628836956
GNAO1,4.13190709439406,2.87998111935133,44.2045559962009,1.26758459015441e-09,3.10738757260896e-08,13.1788923862612
ITGB4,1.73436759780242,5.85244737201131,44.1977245589794,1.26891404871291e-09,3.10738757260896e-08,13.0465713521066
GRIK2,2.15348572367271,4.82914820089288,44.1690701243481,1.2745079010157e-09,3.11751915490731e-08,13.0688049523704
IL4I1,3.39562179150731,0.932504843876513,44.1258215667675,1.28300441085824e-09,3.12757897558074e-08,13.093835946985
REC8,2.90973792704264,4.18475269507641,44.1090358105164,1.286319581474e-09,3.13209306055608e-08,13.1057096439983
HMP19,2.58908222082871,3.8776897894669,44.0734688139864,1.29337653379987e-09,3.14569749464986e-08,13.1220642042142
LRRK1,1.94481119152681,7.75247976175253,44.0105194245435,1.30597559738533e-09,3.16196784059256e-08,13.0779291763233
CNGB1,3.77872529946263,3.88950704173,43.9540354885898,1.31740052319036e-09,3.17884142027546e-08,13.1020058923691
PDE1C,1.89392611962066,5.77467219734364,43.9185152449561,1.3246438351299e-09,3.18265746637611e-08,13.000404574308
ATAT1,2.36264949845184,4.83091310770498,43.909853449311,1.32641707237653e-09,3.18265746637611e-08,13.0258608425521
OGDHL,3.78948339934598,2.64149451278488,43.8785350552639,1.33285130264982e-09,3.1866779670608e-08,13.1289042975162
ANO2,3.35728852689015,4.75258551429884,43.7882280840689,1.35160577924422e-09,3.21784410380023e-08,13.0106450132259
